" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - their ability to identify your needs",1
" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - their ability to find solutions",1
" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - their professionalism",1
" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - their independence in decision-making",1
" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - their respect for their commitments",1
" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - their support in solving problems",1
" D1 Now let’s talk about the quality of contact you have in the field with the BGZ BNP PARIBAS Zone Manager who looks after your account For each of the criteria that I am going to read out to you regarding your relationship with the Zone Manager, could you tell me how satisfied you are? - the quality of reports provided by the Zone Manager",1
 D2 What would be the most appropriate contact frequency with the Zone Manager for you? - other,0
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The BGZ BNP PARIBAS commercial offering in general",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The range of offerings from BGZ BNP PARIBAS (Financing, Balloon, Leasing and Insurance Compl Prod)",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - BGZ BNP PARIBAS’s ability to offer innovative financial solutions",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The ability to propose custom-made offers and promotions",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The extent to which credit products offered by BGZ BNP PARIBAS meet your customers’ needs (terms, duration, flexibility, etc)",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The rates offered for new vehicle credit financing",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The rates offered for used vehicle credit financing",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The additional products (life insurance, GAP) offered by BGZ BNP PARIBAS",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The quality of the salesperson training given by BGZ BNP PARIBAS",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The frequency of the salesperson training given by BGZ BNP PARIBAS",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The vehicle financing solutions offered to private individuals (traditional loan/balloon product)",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The vehicle financing solutions offered to commercial (traditional loan/leasing/balloon loan)",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The fit of Leasing, Balloon Credit products (operation, duration, residual value, flexibility ) with your customers’ needs",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The loan solutions offered by BGZ BNP Paribas",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The leasing solutions offered by BGZ BNP Paribas",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The financial products with HRV / Big ballonet",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The extent to which leasing products offered by BGZ BNP PARIBAS meet your customers’ needs (terms, duration, flexibility, etc)",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The rates offered for new vehicle leasing financing",1
" E1 Now we’re going to talk about BGZ BNP PARIBAS’s commercial offering For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The rates offered for used vehicle leasing financing",1
" EB1 Now we’re going to talk about the products trainings conducted by BGZ BNP Paribas on its offer For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - Overall, the quality of the product training",1
" EB1 Now we’re going to talk about the products trainings conducted by BGZ BNP Paribas on its offer For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The competency of the trainer",1
" EB1 Now we’re going to talk about the products trainings conducted by BGZ BNP Paribas on its offer For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The frequency of the product training",1
" EB1 Now we’re going to talk about the products trainings conducted by BGZ BNP Paribas on its offer For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The adequacy of the training with your need",1
" EB1 Now we’re going to talk about the products trainings conducted by BGZ BNP Paribas on its offer For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The training contents",1
" EB3 Now we’re going to talk about the sale technics trainings given by BGZ BNP Paribas For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - Overall, the quality of the sales technics trainings",1
" EB3 Now we’re going to talk about the sale technics trainings given by BGZ BNP Paribas For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The competency of the trainer",1
" EB3 Now we’re going to talk about the sale technics trainings given by BGZ BNP Paribas For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The frequency of the sales techniques trainings",1
" EB3 Now we’re going to talk about the sale technics trainings given by BGZ BNP Paribas For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The adequacy of the training with your need",1
" EB3 Now we’re going to talk about the sale technics trainings given by BGZ BNP Paribas For each of the following criteria, I am going to ask you to tell me how satisfied you are on a scale from 1 to 10 - The training contents",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - Quality of application handling in general",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - The speed with which payment decisions are made",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - Respect for response deadlines to credit applications",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - Proactiveness in terms of proposing solutions if the application is refused (finding a solution to make the sale)",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - What BGZ BNP PARIBAS requires to grant the loan",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - How your suggestions are taken into consideration",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - The credit application acceptance rates for new vehicles",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - The credit application acceptance rates for used vehicles",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - Compliance with deadlines for financing your loan contracts",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - The flexibility offered to customers wishing to repay their loan early",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - Quality of application handling for private individuals",1
" F1 Now let’s talk about handling credit applications in general On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of credit applications that you send to BGZ BNP PARIBAS? - Quality of application handling for commercial",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - The speed at which payment decisions are made",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - Respect for response deadlines to loan applications",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - Proactiveness in terms of proposing solutions if the application is refused (finding a solution to make the sale)",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - What BGZ BNP PARIBAS requires to grant the loan",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - How your suggestions are taken into consideration",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - The loan application acceptance rates for new vehicles [if S3 = 1 or 3]",1
" F3 Now let’s talk specifically about handling loan applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied - The loan application acceptance rates for used vehicles [if S3 = 2 or 3]",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS?",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - The speed at which payment decisions are made",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - Respect for response deadlines to credit applications",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - Proactiveness in terms of proposing solutions if the application is refused (finding a solution to make the sale)",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - What BGZ BNP PARIBAS requires to grant the loan",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - How your suggestions are taken into consideration",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - The credit application acceptance rates for new vehicles",1
" F4 Now let’s talk specifically about handling leasing applications On a scale of 1 to 10, where 1 means that you are not at all satisfied and 10 means that you are very satisfied (with the scores in between helping to express your opinion more precisely), how satisfied are you with the following aspects regarding the handling of leasing applications that you send to BGZ BNP PARIBAS? - The credit application acceptance rates for used vehicles",1
" H2 And more specifically, in terms of - Variety of documents / materials sent by BGZ BNP Paribas",1
" H2 And more specifically, in terms of - The clarity of commercial documentation",1
" H2 And more specifically, in terms of - Quality of documents needed for training",1
" H2 And more specifically, in terms of - Quality of reports",1
" H3 In terms of the Sales Promotion and point-of-sale advertising offered by BGZ BNP PARIBAS, are you satisfied with? - The sale tools made provided by BGZ BNP PARIBAS, such as billboards, showroom advertising, simulators",1
" H3 In terms of the Sales Promotion and point-of-sale advertising offered by BGZ BNP PARIBAS, are you satisfied with? - Promotional products (campaigns) offered to your site or brand by BGZ BNP PARIBAS",1
" H3 In terms of the Sales Promotion and point-of-sale advertising offered by BGZ BNP PARIBAS, are you satisfied with? - Sales challenges/events from BGZ BNP PARIBAS",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 1 is the leading player in the market",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 2 can be trusted",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 3 is your preferred financial partner",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 4 offers innovative products and services",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 5 is an expert in its sector",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 6 puts customer and partner satisfaction at the heart of its work",1
" I2 Here are a series of statements about BGZ BNP PARIBAS Please score each of these statements on a scale from 1 to 10, where 1 means that you completely disagree with the statement and 10 that you completely agree (the scores in between can be used to express your opinion more precisely) BGZ BNP PARIBASI2 DETAILLED IMAGE - 7 helps to improve our sales because of its reputation",1
 L2 BENCHMARK - Getin Bank,0
 L2 BENCHMARK - Santander Consumer Bank,0
 L2 BENCHMARK - mBank,0
 L2 BENCHMARK - Other Specify,0
 L2 BENCHMARK - I do not want to answer this question,0
 L2 BENCHMARK - Idea  Getin Leasing,0
 L2 BENCHMARK - Santander Consumer Multirent,0
 L2 BENCHMARK - mLeasing,0
 L2 BENCHMARK - PKO Leasing,0
 L2 BENCHMARK - Alior Leasing,0
 L2 BENCHMARK - Alior Bank,0
 L2 BENCHMARK,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - Because of a customer’s request,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - To get better financing terms,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - The commission I receive,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - An easier way of working,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - Because of a request from management,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - For the promotional offers/rates offered,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - Because I am obliged to reach a certain production level with the brand’s captive company,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - Other (specify),0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - I do not wish to answer this question) do not read,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS? - DK,0
 L4 What are the two main reasons you work with another financial partner other than BGZ BNP PARIBAS?,0
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - Firstly, overall",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The range of business offerings proposed",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The quality of the relationship with the Zone, Region Manager who looks after your account",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The application acceptance rate",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The speed at which decisions are made",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The quality of service from the sales back office",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The business information and documents you receive",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The sales support tool",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The additional products (warranty extension, maintenance, etc) offered",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The competitiveness of its offers for private individual customers",1
" L5 On a scale of 1 to 10, what score would you give to  in the following areas 1 means that you are not at all satisfied, 10 means that you are very satisfied, and the scores in between can be used to express your opinion more precisely - The competitiveness of its offers for business customers",1
" L6 Of the themes we have just discussed, which are the three most important to you? - The range of business offerings proposed",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The quality of the relationship with the Zone Manager who looks after your account",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The application acceptance rate",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The speed at which decisions are made",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The quality of service from the sales back office",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The business information and documents/reports you receive",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The sales support tool",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The additional products (warranty extension, maintenance, etc) offered",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The competitiveness of its offers for private individual customers",0
" L6 Of the themes we have just discussed, which are the three most important to you? - The competitiveness of its offers for business customers",0
" L6 Of the themes we have just discussed, which are the three most important to you? - DK",0
 L7 Who and in which area is better from BGZ BNPP ?,0
 L7 Who and in which area is better from BGZ BNPP ?,0
 QCONTROLE_1,0
 QCONTROLE_2,0
" Q1 Our client BGZ BNP PARIBAS might have some further questions to you, in order to make best use of the results of this study With your permission - and only then - we would like to pass on your name and contact details together with your answers to the client Your consent is totally voluntary and can be withdrawn from BGZ BNP PARIBAS at any time and with immediate effect Do you consent that we pass on your name and your contact details together with your answers to our questions to BGZ BNP PARIBAS, so that they can contact you about the study results?",0
 M1 Gender,0
 CATEGORY,0
 AUTOMOTO,0
 Level,0
 A1aT_oe,0
 A1bT_oe,0
 S1_4T_oe,0
 C3_5T_oe,0
 D2_4T_oe,0
 EB2_6T_oe,0
 EB4_6T_oe,0
 L2_14T_oe,0
 L4_8T_oe,0
 L7T_oe,0
 MF1_10T_oe,0
 L2 BENCHMARK,0
